Route Name,Route Link,Bus Name,Bus Type,Departing Time,Duration,Reaching Time,Star Rating,Price,Seats Available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 37801,INDRA(A.C. Seater),21:00,06h 45m,03:45,"3.1
9",528,2 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4179,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:05,06h 55m,04:00,"3.9
58",670,9 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4821,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,07h 15m,04:30,"3.6
25",517,4 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4900,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,07h 25m,04:40,"3.6
15",436,"1 Seat available
1 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3612,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,07h 30m,04:50,"4.1
121",414,"5 Seats available
1 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 92401,INDRA(A.C. Seater),21:25,07h 35m,05:00, ,567,"9 Seats available
2 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 92032,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:25,06h 35m,04:00,3.9,469,"3 Seats available
1 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4795,INDRA(A.C. Seater),21:30,06h 30m,04:00,"3.2
33",541,3 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3911,INDRA(A.C. Seater),21:30,06h 15m,03:45,"4.2
69",500,5 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4340,INDRA(A.C. Seater),21:30,07h 30m,05:00,"3.3
10",528,3 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4043,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,06h 10m,03:40,"4.0
69",412,1 Seat available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3883,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35,06h 30m,04:05,"3.4
40",412,"5 Seats available
2 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4353,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35,06h 40m,04:15,"2.0
1",436,3 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4823,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35,06h 10m,03:45,"4.2
5",436,1 Seat available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35064,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:38,06h 27m,04:05,"4.2
13",412,2 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4920,INDRA(A.C. Seater),21:40,06h 20m,04:00,"3.7
10",528,1 Seat available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9652,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,07h 05m,04:50,"3.5
23",412,"4 Seats available
1 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4815,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,06h 30m,04:15,"4.6
15",436,1 Seat available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2676,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:45,06h 15m,04:00,"4.8
25",670,1 Seat available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 91975,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:45,05h 55m,03:40,3.9,428,"9 Seats available
2 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3693,NIGHT RIDER (SEATER CUM SLEEPER),21:45,07h 15m,05:00,"4.1
90",595,2 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 97684,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:45,06h 45m,04:30,3.9,436,8 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4996,INDRA(A.C. Seater),21:55,06h 20m,04:15,"4.2
14",528,4 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9655,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:55,07h 10m,05:05,"3.8
22",412,"2 Seats available
1 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3952,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,07h 15m,05:15,"4.2
46",436,1 Seat available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35120,INDRA(A.C. Seater),22:00,06h 45m,04:45,"3.9
87",528,6 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3618,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,07h 30m,05:30,"4.5
75",436,2 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3570,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:00,05h 49m,03:49,"3.9
59",633,6 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3691,INDRA(A.C. Seater),22:10,06h 20m,04:30,"4.3
28",528,"2 Seats available
1 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3582,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:25,06h 05m,04:30,"4.3
164",635,8 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9365,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,06h 30m,05:00,"3.3
51",414,"4 Seats available
1 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3560,INDRA(A.C. Seater),22:30,05h 15m,03:45,"3.9
80",528,2 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3695,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,06h 50m,05:20,"3.8
26",436,2 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3824,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,06h 40m,05:10,"3.7
20",436,2 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 93010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,06h 20m,04:50, ,456,"7 Seats available
2 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 1445,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,07h 00m,05:30,"4.2
75",414,1 Seat available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35106,VENNELA (A.C. SLEEPER),22:40,05h 25m,04:05,"4.6
23",737,3 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3839,VENNELA (A.C. SLEEPER),22:45,05h 50m,04:35,"3.2
24",737,"1 Seat available
1 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3557,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:45,05h 50m,04:35,"3.5
83",633,"13 Seats available
3 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3542,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,07h 00m,05:50,"3.8
80",444,"5 Seats available
2 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 23703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,05h 00m,04:00,"5.0
3",436,"6 Seats available
3 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4371,INDRA(A.C. Seater),23:00,06h 15m,05:15,"4.0
54",567,"9 Seats available
2 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3508,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,06h 15m,05:15,"3.5
65",412,"6 Seats available
2 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 90583,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:05,06h 55m,06:00,"3.6
6",436,"9 Seats available
3 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 91371,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:10,06h 50m,06:00,"4.1
5",469,"13 Seats available
5 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3826,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:10,06h 30m,05:40,"2.8
25",436,"6 Seats available
2 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3516,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:10,06h 55m,06:05,"2.3
15",412,"1 Seat available
1 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3502,VENNELA (A.C. SLEEPER),23:10,06h 25m,05:35,"4.3
41",737,"2 Seats available
1 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3279,VENNELA (A.C. SLEEPER),23:25,05h 45m,05:10,"4.1
136",737,"4 Seats available
1 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3658,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:30,05h 35m,05:05,"3.7
85",633,"32 Seats available
11 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3514,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,06h 50m,06:20,"3.6
107",412,"10 Seats available
2 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4037,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:35,06h 35m,06:10,"3.9
120",412,"9 Seats available
2 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35270,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:55,05h 10m,05:05,"4.2
122",670,"30 Seats available
11 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3887,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:55,05h 45m,05:40,"3.4
39",633,"42 Seats available
16 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),23:10,06h 25m,05:35,"4.6
493",1029,"18 Seats available
6 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:50,05h 45m,05:35,"4.5
948",631,"32 Seats available
9 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),13:10,06h 15m,19:25,"4.6
464",529,"9 Seats available
2 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),23:05,06h 55m,06:00,"4.4
562",657,"29 Seats available
6 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),12:20,05h 20m,17:40,"4.6
343",579,"2 Seats available
1 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),22:00,06h 25m,04:25,"4.5
475",649,"26 Seats available
9 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:59,06h 31m,06:30,"4.5
474",1374,"23 Seats available
11 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),23:05,06h 15m,05:20,"4.5
411",648,"32 Seats available
7 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),23:40,06h 15m,05:55,"4.5
442",829,"28 Seats available
11 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),00:20,06h 10m,06:30,"4.5
423",899,"29 Seats available
11 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),22:30,07h 30m,06:00,"4.4
572",662,"9 Seats available
3 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),22:35,06h 40m,05:15,"4.5
294",776,"13 Seats available
4 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),12:45,05h 20m,18:05,"4.5
295",499,7 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Svkdt travels,A/C Sleeper (2+1),23:35,06h 15m,05:50,"4.4
533",989,"8 Seats available
1 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),23:15,07h 20m,06:35,"4.6
123",936,"9 Seats available
3 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater/Sleeper (2+1),23:00,07h 00m,06:00,"4.3
640",713,"3 Seats available
2 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater/Sleeper (2+1),22:00,06h 35m,04:35,"4.4
340",569,"6 Seats available
3 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Zingbus Plus,A/C Seater / Sleeper (2+1),23:38,06h 27m,06:05,"4.5
457",673,"28 Seats available
9 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri KVR Travels,A/C Sleeper (2+1),23:35,05h 40m,05:15,"4.4
298",1099,"7 Seats available
3 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,AC Sleeper (2+1),23:25,06h 40m,06:05,"4.3
518",1112,"19 Seats available
5 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,AC Sleeper (2+1),23:30,07h 15m,06:45,"4.5
165",1236,"20 Seats available
7 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),16:00,07h 00m,23:00,"4.3
464",679,"10 Seats available
2 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),13:30,06h 40m,20:10,"4.3
430",632,3 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),12:20,06h 05m,18:25,"4.3
357",386,1 Seat available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),21:30,06h 50m,04:20,"4.2
527",579,"10 Seats available
1 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),23:30,07h 00m,06:30,"4.2
496",550,"6 Seats available
1 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Durga Malleswari Travels,A/C Sleeper (2+1),23:10,06h 15m,05:25,"4.3
255",1500,"13 Seats available
7 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),12:25,04h 00m,16:25,"4.2
451",379,1 Seat available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,GMRK Tours and Travels,Volvo A/C Semi Sleeper (2+2),23:45,05h 40m,05:25,"4.5
388",669,"19 Seats available
8 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),16:25,06h 45m,23:10,"4.5
54",629,"14 Seats available
5 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Sanvi Tours and Travels,A/C Sleeper (2+1),23:12,05h 41m,04:53,"4.3
217",1079,"22 Seats available
8 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Svkdt travels,A/C Sleeper (2+1),23:35,06h 15m,05:50,"4.2
372",989,"15 Seats available
5 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Svkdt travels,A/C Seater / Sleeper (2+1),23:35,05h 55m,05:30,"4.2
333",689,"4 Seats available
2 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Zingbus Plus,A/C Seater / Sleeper (2+1),23:03,06h 27m,05:30,"5.0
11",737,21 Seats available
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),00:15,06h 10m,06:25,"4.2
226",755,"33 Seats available
8 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),12:30,06h 35m,19:05,"4.4
241",729,"6 Seats available
1 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Durga Malleswari Travels,A/C Sleeper (2+1),23:10,05h 25m,04:35,"4.3
123",1300,"17 Seats available
8 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:13,05h 07m,04:20,"4.2
182",999,"8 Seats available
1 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),23:50,06h 40m,06:30,"4.1
318",694,"12 Seats available
3 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),22:30,07h 05m,05:35,"4.0
512",585,"12 Seats available
3 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,06h 20m,06:05,"4.0
458",1086,"16 Seats available
4 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Zingbus Plus,A/C Sleeper (2+1),16:10,07h 35m,23:45,"4.5
88",1034,"24 Seats available
9 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater/Sleeper (2+1),12:25,04h 40m,17:05,"4.1
207",557,"2 Seats available
1 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Tirumala Xpress,A/C Sleeper (2+1),23:00,06h 50m,05:50,"3.9
423",993,"21 Seats available
7 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,PRK Travels,Non A/C Seater / Sleeper (2+1),22:13,07h 12m,05:25,"3.9
12",990,"2 Seats available
1 Window"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,AC Sleeper (2+1),22:45,07h 05m,05:50,"3.9
358",1135,"21 Seats available
4 Single"
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri KVR Travels,NON A/C Sleeper (2+1),23:01,06h 30m,05:31,"4.0
125",890,"13 Seats available
5 Single"
